15:22:02,557604,3365084,85.79,100048,155800,9276468,75.35
15:22:03,551412,3371276,85.94,100056,159556,9276468,75.35
15:22:04,543724,3378964,86.14,100056,161628,9276468,75.35
15:22:05,538112,3384576,86.28,100056,166216,9278764,75.37
15:22:06,534128,3388560,86.38,100056,166364,9279792,75.38
15:22:07,523744,3398944,86.65,100068,166912,9280744,75.38
15:22:08,517140,3405548,86.82,100100,167456,9287024,75.44
15:22:09,489704,3432984,87.52,100220,167852,9297268,75.52
15:22:10,488216,3434472,87.55,100220,173224,9297268,75.52
15:22:11,474360,3448328,87.91,100220,187172,9297136,75.52
15:22:12,466980,3455708,88.1,100228,192696,9298464,75.53
15:22:13,464676,3458012,88.15,100228,194464,9298464,75.53
15:22:14,460180,3462508,88.27,100228,198160,9299040,75.53
15:22:15,450228,3472460,88.52,100232,200772,9300224,75.54
15:22:16,435580,3487108,88.9,100232,201404,9300364,75.54
15:22:17,436572,3486116,88.87,100240,201608,9300364,75.54
15:22:18,598436,3324252,84.74,100372,178936,9179412,74.56
15:22:19,598736,3323952,84.74,100392,179512,9159420,74.4
15:22:20,691272,3231416,82.38,100396,179868,9054368,73.55
15:22:21,691520,3231168,82.37,100400,179944,9054496,73.55
15:22:22,691552,3231136,82.37,100400,179940,9054496,73.55
15:22:23,691568,3231120,82.37,100400,179948,9054496,73.55
15:22:24,692472,3230216,82.35,100412,180088,9042136,73.45
15:22:25,810128,3112560,79.35,100412,179848,8870876,72.05
